date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:15:49	3596963/3596963	---M--	200	added ('OK')	image/jpeg	etag:CLaY8afuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1525961550819-0H3WF6QXDGK5DLG9S4E8/DSC_8587.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1525961550819-0H3WF6QXDGK5DLG9S4E8/DSC_8587.jpg	(from https://www.indigenousoutsiders.com/news-georgian)
20:15:49	1099596/1099596	---M--	200	added ('OK')	image/jpeg	etag:CNf5mpSSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1525959343415-3QFRDGV41AMZEDJ3M0T1/IMG_1051sm.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1525959343415-3QFRDGV41AMZEDJ3M0T1/IMG_1051sm.jpg	(from https://www.indigenousoutsiders.com/news-georgian)
20:15:50	1997140/1997140	---M--	200	added ('OK')	image/jpeg	etag:CIHenJaSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1525956834478-N20W073L0KI5T6AV1MBR/IMG_0956.JPG	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1525956834478-N20W073L0KI5T6AV1MBR/IMG_0956.jpg	(from https://www.indigenousoutsiders.com/news-georgian)
20:15:50	63709/63709	---M-Z	200	added ('OK')	text/html	etag:W/%22f833f8928635af199671032be1b35b3b%22	https://www.indigenousoutsiders.com/contact-us-form	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/contact-us-form.html	(from https://www.indigenousoutsiders.com/574427493933)
20:15:50	1161207/1161207	---M--	200	added ('OK')	image/jpeg	etag:CLezianuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1523955804211-0ULOZ7WHF5WXZOW8GZJR/Wooden+Mosques+Poster_Geo.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1523955804211-0ULOZ7WHF5WXZOW8GZJR/Wooden+Mosques+Poster_Geo.jpg	(from https://www.indigenousoutsiders.com/news-georgian)
20:15:51	959267/959267	---M--	200	added ('OK')	image/jpeg	etag:CMez2NqSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517986140409-OLOWHX7FJAF3IZB03KT6/AKHO_Exterior.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517986140409-OLOWHX7FJAF3IZB03KT6/AKHO_Exterior.jpg	(from https://www.indigenousoutsiders.com/akho)
20:15:51	1537800/1537800	---M--	200	added ('OK')	image/jpeg	etag:CJWL9NuSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528220254175-4Y73RR9J8QJ5KNJM8OBG/AKHO_Floorplans+1-200-1.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528220254175-4Y73RR9J8QJ5KNJM8OBG/AKHO_Floorplans+1-200-1.jpg	(from https://www.indigenousoutsiders.com/akho)
20:15:51	813442/813442	---M--	200	added ('OK')	image/jpeg	etag:CIC7rJKSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222346433-D64VEKQNBU8Y7ICG0R98/AKHO_+Door+Model+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222346433-D64VEKQNBU8Y7ICG0R98/AKHO_+Door+Model+copy.jpg	(from https://www.indigenousoutsiders.com/akho)
20:15:52	412691/412691	---M--	200	added ('OK')	image/jpeg	etag:CNfysOHvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222378047-5ZRXW7SID0RYNCD14C7Z/AKHO_Floorplans+1-200+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222378047-5ZRXW7SID0RYNCD14C7Z/AKHO_Floorplans+1-200+copy.jpg	(from https://www.indigenousoutsiders.com/akho)
20:15:52	1160762/1160762	---M--	200	added ('OK')	image/jpeg	etag:CKao6OLvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222408591-9QBUW9W9FAKPKQWLINL8/AKHO_+MINBAR+MODEL+2+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222408591-9QBUW9W9FAKPKQWLINL8/AKHO_+MINBAR+MODEL+2+copy.jpg	(from https://www.indigenousoutsiders.com/akho)
20:15:53	3452132/3452132	---M--	200	added ('OK')	image/jpeg	etag:CMrc+6juxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517986908535-2QZRY0WMNSUQEVBF2HQY/AKHO_A1_Door.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517986908535-2QZRY0WMNSUQEVBF2HQY/AKHO_A1_Door.jpg	(from https://www.indigenousoutsiders.com/akho)
20:15:53	971036/971036	---M--	200	added ('OK')	image/jpeg	etag:CJKViNeSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222424703-6WZR1YTZPVH0C1769WPC/AKHO_+MINBAR+MODEL+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528222424703-6WZR1YTZPVH0C1769WPC/AKHO_+MINBAR+MODEL+copy.jpg	(from https://www.indigenousoutsiders.com/akho)
20:15:53	438961/438961	---M--	200	added ('OK')	image/jpeg	etag:CN3pkuLvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517987125771-0I9PF9ONBBEDICPDEQ0O/DSC_0375.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517987125771-0I9PF9ONBBEDICPDEQ0O/DSC_0375.jpg	(from https://www.indigenousoutsiders.com/akho)
20:16:00	1780650/1780650	---M--	200	added ('OK')	image/jpeg	etag:CL2G3KnuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528477495276-T85NQRD4I0NLB9SJSGXX/BEGHLETI_Site+plan+1-200.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528477495276-T85NQRD4I0NLB9SJSGXX/BEGHLETI_Site+plan+1-200.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:00	1423289/1423289	---M--	200	added ('OK')	image/jpeg	etag:CN3anduSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517989737331-X8CS1RQYMBVUX12QUF90/BEGHLETI_Exterior+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517989737331-X8CS1RQYMBVUX12QUF90/BEGHLETI_Exterior+copy.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:00	1564323/1564323	---M--	200	added ('OK')	image/jpeg	etag:CJHKhKnuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517989779561-G6CIDO6TO5FLQBOCEQEQ/BEGHLETI_CUSTOM_Photo.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517989779561-G6CIDO6TO5FLQBOCEQEQ/BEGHLETI_CUSTOM_Photo.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:00	201820/201820	---M--	200	added ('OK')	image/jpeg	etag:COztvODvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528477535751-ERCI11S6FKHTLM8TZKRZ/BEGHLETI_Floorplans+1-200+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528477535751-ERCI11S6FKHTLM8TZKRZ/BEGHLETI_Floorplans+1-200+copy.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:00	95891/95891	---M--	200	added ('OK')	image/jpeg	etag:CLyByZGSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528477549035-R8DFQIOXM9V03B6TQ7DX/BEGHLETI_+minaret+comparison.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528477549035-R8DFQIOXM9V03B6TQ7DX/BEGHLETI_+minaret+comparison.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:01	726378/726378	---M--	200	added ('OK')	image/jpeg	etag:CPnx6KruxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528516720704-OUYF099U9NT7FIYY84YX/BEGHLETI+3D+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528516720704-OUYF099U9NT7FIYY84YX/BEGHLETI+3D+copy.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:01	2064/2064	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2025%20Nov%202024%2001:16:02%20UTC	https://www.indigenousoutsiders.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fmomento360.com%2Fe%2Fu%2F7bc569e74e0044a0a54553b227e9cc24%3Futm_campaign%3Dembed%26utm_source%3Dother%26heading%3D0%26pitch%3D0%26field-of-view%3D75%26size%3Dmedium&display_name=momento360&url=https%3A%2F%2Fmomento360.com%2Fe%2Fu%2F7bc569e74e0044a0a54553b227e9cc24%3Futm_campaign%3Dembed%26utm_source%3Dother%26heading%3D0%26pitch%3D0%26field-of-view%3D75%26size%3Dmedium&image=https%3A%2F%2Fproduction-cdn.momento360.com%2Fe%2Fu%2F7bc569e74e0044a0a54553b227e9cc24%2Fsphere%2Fpreview&key=c6502efcb3c84824bc6c1f27d683be13&type=text%2Fhtml&schema=momento360\%22	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/_/cdn.embedly.com/widgets/media.f86cce.delayed	(from https://www.indigenousoutsiders.com/beghleti)
20:16:02	2739540/2739540	---M--	200	added ('OK')	image/jpeg	etag:CPal2eLvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517990034034-67EQMG4DIRN0CANYF99O/BEGHLETI_Exterior+A1.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517990034034-67EQMG4DIRN0CANYF99O/BEGHLETI_Exterior+A1.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:02	1117577/1117577	---M--	200	added ('OK')	image/jpeg	etag:COTHweHvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517990107636-YQLCRDLSR70S81FD391I/BEGHLETI+1.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517990107636-YQLCRDLSR70S81FD391I/BEGHLETI+1.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:02	1084352/1084352	---M--	200	added ('OK')	image/jpeg	etag:CI6U7ZKSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517992028583-9JLTM6GGOO3XCZDQBFSM/CHAO_Exterior.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517992028583-9JLTM6GGOO3XCZDQBFSM/CHAO_Exterior.jpg	(from https://www.indigenousoutsiders.com/chao)
20:16:03	1461778/1461778	---M--	200	added ('OK')	image/jpeg	etag:CJ7dteDvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517990141429-72YWXPAF30FFEU6VMYVC/BEGHLETI+2.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517990141429-72YWXPAF30FFEU6VMYVC/BEGHLETI+2.jpg	(from https://www.indigenousoutsiders.com/beghleti)
20:16:03	977563/977563	---M--	200	added ('OK')	image/jpeg	etag:CLnt7uLvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517992079707-0HTOV0ZCYU8VKYK6YAEM/CHAO_A0_Photo.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517992079707-0HTOV0ZCYU8VKYK6YAEM/CHAO_A0_Photo.jpg	(from https://www.indigenousoutsiders.com/chao)
20:16:03	191634/191634	---M--	200	added ('OK')	image/jpeg	etag:CN259diSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643562441-ODHEYFN36TG2EINJXR7J/CHAO_Floorplans+1-200+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643562441-ODHEYFN36TG2EINJXR7J/CHAO_Floorplans+1-200+copy.jpg	(from https://www.indigenousoutsiders.com/chao)
20:16:03	402375/402375	---M--	200	added ('OK')	image/jpeg	etag:CL+tqJOSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643548052-R03812X8E06FOIDD33IU/CHAO+DOME+MODEL+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643548052-R03812X8E06FOIDD33IU/CHAO+DOME+MODEL+copy.jpg	(from https://www.indigenousoutsiders.com/chao)
20:16:03	1079878/1079878	---M--	200	added ('OK')	image/jpeg	etag:CMbs+ajuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517992145450-7DVL5OKA1MFPLHOKS04Z/DSC_9901.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517992145450-7DVL5OKA1MFPLHOKS04Z/DSC_9901.jpg	(from https://www.indigenousoutsiders.com/chao)
20:16:03	2064/2064	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2025%20Nov%202024%2001:16:04%20UTC	https://www.indigenousoutsiders.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fmomento360.com%2Fe%2Fu%2Fdbbc0b8d047f4b4a80263914fbad1670%3Futm_campaign%3Dembed%26utm_source%3Dother%26heading%3D0%26pitch%3D0%26field-of-view%3D75%26size%3Dmedium&display_name=momento360&url=https%3A%2F%2Fmomento360.com%2Fe%2Fu%2Fdbbc0b8d047f4b4a80263914fbad1670%3Futm_campaign%3Dembed%26utm_source%3Dother%26heading%3D0%26pitch%3D0%26field-of-view%3D75%26size%3Dmedium&image=https%3A%2F%2Fproduction-cdn.momento360.com%2Fe%2Fu%2Fdbbc0b8d047f4b4a80263914fbad1670%2Fsphere%2Fpreview&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=momento360\%22	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/_/cdn.embedly.com/widgets/media.ff36de.delayed	(from https://www.indigenousoutsiders.com/chao)
20:16:04	4172420/4172420	---M--	200	added ('OK')	image/jpeg	etag:COnqs5KSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643393162-C7CPGSU1YPI6YK73ZP37/CHAO_Site+Plan.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643393162-C7CPGSU1YPI6YK73ZP37/CHAO_Site+Plan.jpg	(from https://www.indigenousoutsiders.com/chao)
20:16:05	938410/938410	---M--	200	added ('OK')	image/jpeg	etag:CIy905CSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993637344-P20RNOZMBVXUPSMTIZPX/CHVANA_Exterior.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993637344-P20RNOZMBVXUPSMTIZPX/CHVANA_Exterior.jpg	(from https://www.indigenousoutsiders.com/chvana)
20:16:05	201711/201711	---M--	200	added ('OK')	image/jpeg	etag:CM3X99iSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643913893-XP0QG7RIR339GLZGJR60/CHVANA_Floorplans+1-200+copy.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643913893-XP0QG7RIR339GLZGJR60/CHVANA_Floorplans+1-200+copy.jpg	(from https://www.indigenousoutsiders.com/chvana)
20:16:06	3648273/3648273	---M--	200	added ('OK')	image/jpeg	etag:CKyOu9uSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643889292-WU8ZF66JJQD5ZY0ACJZB/CHVANA_Site+Plan.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528643889292-WU8ZF66JJQD5ZY0ACJZB/CHVANA_Site+Plan.jpg	(from https://www.indigenousoutsiders.com/chvana)
20:16:06	1131352/1131352	---M--	200	added ('OK')	image/jpeg	etag:CMjTrKfuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993751306-F7DC2NAGSG1OFOLVE7RQ/CHVANA_DOME_A0.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993751306-F7DC2NAGSG1OFOLVE7RQ/CHVANA_DOME_A0.jpg	(from https://www.indigenousoutsiders.com/chvana)
20:16:06	2520134/2520134	---M--	200	added ('OK')	image/jpeg	etag:CLz4nJSSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993676612-W8A3EA8O3693K6RRURC6/CHVANA+Dome.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993676612-W8A3EA8O3693K6RRURC6/CHVANA+Dome.jpg	(from https://www.indigenousoutsiders.com/chvana)
20:16:06	1120439/1120439	---M--	200	added ('OK')	image/jpeg	etag:CKmU9tqSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993799647-LAUUN3Y6EPDG09OT1MCO/CHVANA_A3-1.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993799647-LAUUN3Y6EPDG09OT1MCO/CHVANA_A3-1.jpg	(from https://www.indigenousoutsiders.com/chvana)
20:16:07	1802942/1802942	---M--	200	added ('OK')	image/jpeg	etag:CLG20uDvxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993866236-CX27TX2DL3S5LGPWCV3W/IMG_0765.JPG	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517993866236-CX27TX2DL3S5LGPWCV3W/IMG_0765.jpg	(from https://www.indigenousoutsiders.com/chvana)
20:16:08	434911/434911	---M--	200	added ('OK')	image/jpeg	etag:CJfr99iSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528223753841-IDI3SH3GXCA71G7T3HYB/Dghvani_Floorplans.JPG	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528223753841-IDI3SH3GXCA71G7T3HYB/Dghvani_Floorplans.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:08	1108715/1108715	---M--	200	added ('OK')	image/jpeg	etag:CJ/V4teSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998653974-B1V30FEUOU6F0X43FWNJ/DGHVANI+Exterior.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998653974-B1V30FEUOU6F0X43FWNJ/DGHVANI+Exterior.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:08	2041441/2041441	---M--	200	added ('OK')	image/jpeg	etag:CLqestuSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528223524440-BTJPK437CA5V4TY2YD72/Dghvani+Drone.JPG	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528223524440-BTJPK437CA5V4TY2YD72/Dghvani+Drone.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:08	1806699/1806699	---M--	200	added ('OK')	image/jpeg	etag:CIq6ldmSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998690440-A0ZSJQ2S1Y63CLKMSLLI/DGHVANI_inter-2.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998690440-A0ZSJQ2S1Y63CLKMSLLI/DGHVANI_inter-2.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:09	828128/828128	---M--	200	added ('OK')	image/jpeg	etag:CIum65SSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998769964-PKPPOFDVUROH16DUV3NK/DGHVANI_A3_2.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998769964-PKPPOFDVUROH16DUV3NK/DGHVANI_A3_2.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:09	943970/943970	---M--	200	added ('OK')	image/jpeg	etag:CMuNz6juxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998844399-EBPIN9XR9SA7YCE2366W/DGHVANI_A3_4.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998844399-EBPIN9XR9SA7YCE2366W/DGHVANI_A3_4.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:09	2036523/2036523	---M--	200	added ('OK')	image/jpeg	etag:COS2npGSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998733888-WP5Y4GYW8N0BUYHFWWFE/DGHVANI_A2-1.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998733888-WP5Y4GYW8N0BUYHFWWFE/DGHVANI_A2-1.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:09	921044/921044	---M--	200	added ('OK')	image/jpeg	etag:CJCOutqSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998804500-PBXUJKH6ONKQJYF58JHO/DGHVANI_A3_3.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998804500-PBXUJKH6ONKQJYF58JHO/DGHVANI_A3_3.jpg	(from https://www.indigenousoutsiders.com/dghvani)
20:16:09	2064/2064	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2025%20Nov%202024%2001:16:10%20UTC	https://www.indigenousoutsiders.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fmomento360.com%2Fe%2Fu%2Fc4ebea18ca854184871015e7284668b3%3Futm_campaign%3Dembed%26utm_source%3Dother%26heading%3D0%26pitch%3D0%26field-of-view%3D75%26size%3Dmedium&display_name=momento360&url=https%3A%2F%2Fmomento360.com%2Fe%2Fu%2Fc4ebea18ca854184871015e7284668b3%3Futm_campaign%3Dembed%26utm_source%3Dother%26heading%3D0%26pitch%3D0%26field-of-view%3D75%26size%3Dmedium&image=https%3A%2F%2Fproduction-cdn.momento360.com%2Fe%2Fu%2Fc4ebea18ca854184871015e7284668b3%2Fsphere%2Fpreview&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=momento360\%22	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/_/cdn.embedly.com/widgets/media.11077f6.delayed	(from https://www.indigenousoutsiders.com/dghvani)
20:16:10	803372/803372	---M--	200	added ('OK')	image/jpeg	etag:CJSVxdmSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998876868-W7VI4QCZ0LUY0JSRMCJZ/DGHVANI_A3_1.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1517998876868-W7VI4QCZ0LUY0JSRMCJZ/DGHVANI_A3_1.jpg	(from https://www.indigenousoutsiders.com/dghvani)
